# Dataset: comisiones_paridad
# Generado: 2026-05-24 01:25
# Filas: 2236
# Fuente: Composición de comisiones permanentes — HCDN
# URL fuente: https://www.hcdn.gob.ar/comisiones/permanentes/
# Método: Scraping de páginas /integrantes.html. Snapshots históricos via Wayback Machine. Género inferido del nombre para snapshots sin padrón cargado
# Licencia: CC BY 4.0 — citar como: Quórum (2026), Observatorio de Comportamiento Parlamentario Nacional
#
comision_slug,comision_nombre,categoria_tematica,camara,cargo_canonico,cargo_crudo,orden_jerarquico,diputado_slug,apellido,nombre,bloque,distrito,genero,fecha_nacimiento,profesion_categoria
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vicepresidente_2,VICEPRESIDENTE 2ª,3,digonzalez,González,Diógenes Ignacio,UCR - UNIÓN CÍVICA RADICAL,CORRIENTES,M,1965-08-21,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,secretario,SECRETARIO,5,gcastelnuovo,Castelnuovo,Giselle,LA LIBERTAD AVANZA,BUENOS AIRES,F,1979-11-13,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,secretario_4,SECRETARIO 4ª,5,mgparola,Parola,María Graciela,UNIÓN POR LA PATRIA,FORMOSA,F,1978-09-06,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,secretario,SECRETARIO,5,jsanchezw,Sánchez Wrba,Javier,PRO,BUENOS AIRES,M,1984-01-07,Ciencias Sociales y Políticas
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,sajmechet,Ajmechet,Sabrina,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1981-08-22,Ciencias Sociales y Políticas
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,enali,Alí,"Ernesto ""pipi""",UNIÓN POR LA PATRIA,SAN LUIS,M,1971-10-04,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,aarrua,Arrúa,Alberto,INNOVACIÓN FEDERAL,MISIONES,M,1976-06-29,Empresa y Comercio
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,rbianchetti,Bianchetti,Emmanuel,PRO,MISIONES,M,1981-08-01,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,abongiovanni,Bongiovanni,Alejandro,LA LIBERTAD AVANZA,SANTA FE,M,1983-03-23,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,cabrizuela,Brizuela,Adrián,LA LIBERTAD AVANZA,CATAMARCA,M,1972-08-26,Educación y Docencia
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,jbrugge,Brügge,Juan Fernando,PROVINCIAS UNIDAS,CORDOBA,M,1962-06-24,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,lcampora,Cámpora,Lucía,UNIÓN POR LA PATRIA,CIUDAD DE BUENOS AIRES,F,1990-12-25,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,nemma,Emma,Nicolás,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,M,1981-10-02,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,afargosi,Fargosi,Alejandro,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,M,1954-11-28,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,pfarias,Farías,Pablo,PROVINCIAS UNIDAS,SANTA FE,M,1969-07-24,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,aferreyra,Ferreyra,Alida,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1977-09-22,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,mflores,Flores,Maria Gabriela,LA LIBERTAD AVANZA,SALTA,F,1974-10-03,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,efelix,Félix,Emir,UNIÓN POR LA PATRIA,MENDOZA,M,1964-08-07,Empresa y Comercio
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,sgalmarini,Galmarini,Sebastián,UNIÓN POR LA PATRIA,BUENOS AIRES,M,1978-07-01,Ciencias Sociales y Políticas
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,mtgarcia,García,María Teresa,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1956-02-09,Otras / Sin definir
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,jgrabois,Grabois,Juan,UNIÓN POR LA PATRIA,BUENOS AIRES,M,1983-05-23,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,pjuliano,Juliano,Pablo,PROVINCIAS UNIDAS,BUENOS AIRES,M,1988-04-06,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,aleiva,Leiva,Aldo,UNIÓN POR LA PATRIA,CHACO,M,1963-01-10,Trabajo y Oficios
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,mllano,Llano,Mercedes,LA LIBERTAD AVANZA,MENDOZA,F,1978-08-27,Ciencias Sociales y Políticas
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,spareja,Pareja,Sebastián,LA LIBERTAD AVANZA,BUENOS AIRES,M,1975-10-03,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,mpatinob,Patiño Brizuela,Marcos,LA LIBERTAD AVANZA,CORDOBA,M,1977-11-14,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,jpauli,Pauli,Santiago,LA LIBERTAD AVANZA,TIERRA DEL FUEGO,M,1987-07-08,Educación y Docencia
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,apropato,Propato,Agustina Lucrecia,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1982-06-25,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,mquintar,Quintar,Manuel,LA LIBERTAD AVANZA,JUJUY,M,1982-01-18,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,vsiley,Siley,Vanesa Raquel,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1984-08-19,Derecho
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,jtaiana,Taiana,Jorge,UNIÓN POR LA PATRIA,BUENOS AIRES,M,1950-05-31,Ciencias Sociales y Políticas
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,ctreffinger,Treffinger,César,LA LIBERTAD AVANZA,CHUBUT,M,1975-08-14,Empresa y Comercio
caconstitucionales,ASUNTOS CONSTITUCIONALES,"Justicia, Seguridad y Derechos",diputados,vocal,VOCAL,6,evaldes,Valdés,Eduardo Félix,UNIÓN POR LA PATRIA,CIUDAD DE BUENOS AIRES,M,1956-02-16,Derecho
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,presidente,PRESIDENTE,1,aleiva,Leiva,Aldo,UNIÓN POR LA PATRIA,CHACO,M,1963-01-10,Trabajo y Oficios
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vicepresidente_1,VICEPRESIDENTE 1ª,2,abasualdo,Basualdo,Atilio,LA LIBERTAD AVANZA,FORMOSA,M,1962-04-04,Agropecuario
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vicepresidente_2,VICEPRESIDENTE 2ª,3,mcarignano,Carignano,Florencia,UNIÓN POR LA PATRIA,SANTA FE,F,1978-07-09,Ciencias Sociales y Políticas
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,secretario,SECRETARIO,5,rchiconi,Chiconi,Abel,LA LIBERTAD AVANZA,SAN JUAN,M,1986-01-25,Agropecuario
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,secretario,SECRETARIO,5,gggonzalez,González,Gerardo Gustavo,INNOVACIÓN FEDERAL,FORMOSA,M,1974-12-29,Empresa y Comercio
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,haguirre,Aguirre,Hilda,UNIÓN POR LA PATRIA,LA RIOJA,F,1960-04-11,Salud
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,maveiro,Aveiro,Martín,UNIÓN POR LA PATRIA,MENDOZA,M,1975-06-30,Educación y Docencia
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mbecerra,Becerra,Mónica,LA LIBERTAD AVANZA,SAN LUIS,F,1974-06-16,Economía y Contabilidad
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,rbianchetti,Bianchetti,Emmanuel,PRO,MISIONES,M,1981-08-01,Derecho
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,ccampitelli,Campitelli,Celia,UNIÓN POR LA PATRIA,SANTIAGO DEL ESTERO,F,1949-06-09,Educación y Docencia
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,scasas,Casas,Sergio Guillermo,UNIÓN POR LA PATRIA,LA RIOJA,M,1965-02-19,Economía y Contabilidad
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,fcorreal,Correa Llano,Facundo,LA LIBERTAD AVANZA,MENDOZA,M,1979-04-06,Economía y Contabilidad
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,pfarias,Farías,Pablo,PROVINCIAS UNIDAS,SANTA FE,M,1969-07-24,Derecho
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mgoitia,Goitia,Rosario,LA LIBERTAD AVANZA,CHACO,M,1978-02-28,Derecho
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mgruber,Gruber,Maura,LA LIBERTAD AVANZA,MISIONES,F,1984-02-08,Empresa y Comercio
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,cgutierrez,Gutiérrez,Carlos,PROVINCIAS UNIDAS,CORDOBA,M,1953-10-27,Empresa y Comercio
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,pholzman,Holzman,Patricia,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1965-11-09,Economía y Contabilidad
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mhuesen,Huesen,Gerardo,LA LIBERTAD AVANZA,TUCUMAN,M,1980-03-21,Empresa y Comercio
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mmetrala,Metral Asensio,Julieta,LA LIBERTAD AVANZA,MENDOZA,F,1989-08-23,Derecho
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,hmoyano,Moyano,Hugo Antonio,UNIÓN POR LA PATRIA,BUENOS AIRES,M,1983-09-26,Derecho
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,lnieri,Nieri,Lisandro,UCR - UNIÓN CÍVICA RADICAL,MENDOZA,M,1972-06-12,Economía y Contabilidad
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jnunez,Nuñez,José,PROVINCIAS UNIDAS,SANTA FE,M,1974-11-12,Trabajo y Oficios
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,cpalladino,Palladino,Claudia María,UNIÓN POR LA PATRIA,CATAMARCA,F,1965-08-07,Salud
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,npitrola,Pitrola,Nestor,PARTIDO OBRERO EN EL FRENTE DE IZQUIERDA Y DE TRABAJADORES-UNIDAD,BUENOS AIRES,M,1952-04-01,Trabajo y Oficios
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,vravera,Ravera,Valentina,LA LIBERTAD AVANZA,SANTA FE,F,2000-10-20,Estudiante
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,kreichardt,Reichardt,Karen,LA LIBERTAD AVANZA,BUENOS AIRES,F,1969-05-21,Comunicación y Periodismo
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,lurodriguez,Rodríguez,Miguel,LA LIBERTAD AVANZA,TIERRA DEL FUEGO,M,1986-06-21,Empresa y Comercio
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,arossi,Rossi,Agustín Oscar,UNIÓN POR LA PATRIA,SANTA FE,M,1959-10-18,Ingeniería y Técnicas
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jsanchezw,Sánchez Wrba,Javier,PRO,BUENOS AIRES,M,1984-01-07,Ciencias Sociales y Políticas
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,ptodero,Todero,Pablo,UNIÓN POR LA PATRIA,NEUQUEN,M,1972-02-07,Otras / Sin definir
cacym,"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANIZACIONES NO GUBERNAMENTALES","Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,nzaracho,Zaracho,Natalia,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1989-07-05,Trabajo y Oficios
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,presidente,PRESIDENTA,1,cbasualdo,Basualdo,Carolina,PROVINCIAS UNIDAS,CORDOBA,F,1978-06-19,Comunicación y Periodismo
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vicepresidente_2,VICEPRESIDENTE 2ª,3,kbanfi,Banfi,Karina,ADELANTE BUENOS AIRES,BUENOS AIRES,F,1972-02-27,Derecho
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,secretario,SECRETARIO,5,sdolce,Dolce,Sergio,UNIÓN POR LA PATRIA,CHACO,M,1979-02-28,Trabajo y Oficios
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,secretario,SECRETARIO,5,mgestevarena,González Estevarena,María Luisa,LA LIBERTAD AVANZA,BUENOS AIRES,F,1956-07-06,Derecho
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,secretario,SECRETARIO,5,rhadad,Hadad,Raúl,UNIÓN POR LA PATRIA,CORRIENTES,M,1986-03-29,Otras / Sin definir
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,calmena,Almena,Carlos Alberto,LA LIBERTAD AVANZA,SAN LUIS,M,1968-04-06,Ingeniería y Técnicas
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,candino,Andino,Cristian,UNIÓN POR LA PATRIA,SAN JUAN,M,1973-05-02,Economía y Contabilidad
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,larrieta,Arrieta,Lourdes Micaela,PROVINCIAS UNIDAS,MENDOZA,F,1993-03-25,Comunicación y Periodismo
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,mbarbur,Barbur,Marcelo,UNIÓN POR LA PATRIA,SANTIAGO DEL ESTERO,M,1967-10-09,Salud
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,abasualdo,Basualdo,Atilio,LA LIBERTAD AVANZA,FORMOSA,M,1962-04-04,Agropecuario
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,aborgatta,Borgatta,Alejandrina,UNIÓN POR LA PATRIA,SANTA FE,F,1984-02-10,Ciencias Sociales y Políticas
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,jbrugge,Brügge,Juan Fernando,PROVINCIAS UNIDAS,CORDOBA,M,1962-06-24,Derecho
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,jmcampo,Campo,Julieta Marisol,UNIÓN POR LA PATRIA,CHACO,F,1993-08-12,Otras / Sin definir
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,acarrancio,Carrancio,Alejandro,LA LIBERTAD AVANZA,BUENOS AIRES,M,1976-07-01,Derecho
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,fcorreal,Correa Llano,Facundo,LA LIBERTAD AVANZA,MENDOZA,M,1979-04-06,Economía y Contabilidad
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,fdiaz,Díaz,Fernanda,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1990-02-20,Comunicación y Periodismo
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,emfernandez,Fernández,Elia Marina,INDEPENDENCIA,TUCUMAN,F,1965-02-27,Educación y Docencia
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,mhuesen,Huesen,Gerardo,LA LIBERTAD AVANZA,TUCUMAN,M,1980-03-21,Empresa y Comercio
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,ghumenuk,Humenuk,Gladys,LA LIBERTAD AVANZA,BUENOS AIRES,F,1973-01-01,Economía y Contabilidad
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,mlanesan,Lanesan Sancho,Moira,UNIÓN POR LA PATRIA,SANTA CRUZ,F,1985-02-03,Empresa y Comercio
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,elluch,Lluch,Enrique,LA LIBERTAD AVANZA,CORDOBA,M,1982-11-25,Empresa y Comercio
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,gmontenegro,Montenegro,Guillermo,LA LIBERTAD AVANZA,BUENOS AIRES,M,1975-08-16,Derecho
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,poutes,Outes,Pablo,INNOVACIÓN FEDERAL,SALTA,M,1967-12-11,Economía y Contabilidad
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,lurodriguez,Rodríguez,Miguel,LA LIBERTAD AVANZA,TIERRA DEL FUEGO,M,1986-06-21,Empresa y Comercio
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,nsandg,Sand,Nancy,UNIÓN POR LA PATRIA,CORRIENTES,F,1964-01-04,Educación y Docencia
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,aschneider,Schneider,Darío,UCR - UNIÓN CÍVICA RADICAL,ENTRE RIOS,M,1965-05-08,Ingeniería y Técnicas
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,jsanchezw,Sánchez Wrba,Javier,PRO,BUENOS AIRES,M,1984-01-07,Ciencias Sociales y Políticas
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,ctepp,Tepp,Caren,UNIÓN POR LA PATRIA,SANTA FE,F,1986-11-26,Ciencias Sociales y Políticas
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,mevelazquez,Velázquez,M. Elena,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1968-09-18,Empresa y Comercio
camunicipales,ASUNTOS MUNICIPALES,Política Institucional y Exterior,diputados,vocal,VOCAL,6,avera,Vera,Andrea Fernanda,LA LIBERTAD AVANZA,BUENOS AIRES,M,1994-07-16,Salud
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,presidente,PRESIDENTE,1,myeza,Yeza,Martín,PRO,BUENOS AIRES,M,1986-01-03,Otras / Sin definir
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vicepresidente_1,VICEPRESIDENTE 1ª,2,mllano,Llano,Mercedes,LA LIBERTAD AVANZA,MENDOZA,F,1978-08-27,Ciencias Sociales y Políticas
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,secretario_4,SECRETARIO 4ª,5,mmetrala,Metral Asensio,Julieta,LA LIBERTAD AVANZA,MENDOZA,F,1989-08-23,Derecho
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,secretario,SECRETARIO,5,lvillaverde,Villaverde,Lorena,LA LIBERTAD AVANZA,RIO NEGRO,F,1974-02-18,Empresa y Comercio
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,gcaguero,Agüero,Guillermo César,UCR - UNIÓN CÍVICA RADICAL,CHACO,M,1971-04-23,Derecho
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,sajmechet,Ajmechet,Sabrina,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1981-08-22,Ciencias Sociales y Políticas
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,calmena,Almena,Carlos Alberto,LA LIBERTAD AVANZA,SAN LUIS,M,1968-04-06,Ingeniería y Técnicas
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,darabia,Arabia,Damián,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,M,1991-07-22,Ciencias Sociales y Políticas
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,bavico,Avico,Belén,LA LIBERTAD AVANZA,CORDOBA,F,1979-11-27,Empresa y Comercio
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,scapozzi,Capozzi,Sergio Eduardo,PROVINCIAS UNIDAS,RIO NEGRO,M,1953-10-31,Derecho
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,mgcoletta,Coletta,Mariela,PROVINCIAS UNIDAS,CIUDAD DE BUENOS AIRES,F,1989-05-16,Economía y Contabilidad
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,dfernandezm,Fernández Molero,Daiana,PRO,CIUDAD DE BUENOS AIRES,F,1985-10-04,Economía y Contabilidad
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,sfigliuolo,Figliuolo,Sergio,LA LIBERTAD AVANZA,BUENOS AIRES,M,1976-06-13,Comunicación y Periodismo
ccytecnologia,"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA","Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,afreites,Freites,Andrea,UNIÓN POR LA PATRIA,TIERRA DEL FUEGO,M,1977-02-11,Educación y Docencia
